Time,Time2,LAT,LONG,TEMP1C,TEMP1F
15:01:01,01:01.2,44.48049,-73.20697667,28,82.4
15:01:02,01:02.2,44.48056333,-73.20690833,28,82.4
15:01:03,01:03.2,44.48060333,-73.20687333,28,82.4
15:01:04,01:04.2,44.48061333,-73.20684,28,82.4
15:01:05,01:05.2,44.48062167,-73.206825,28,82.4
15:01:06,01:06.2,44.48062667,-73.20680667,28.25,82.85
15:01:07,01:07.2,44.48063167,-73.206785,28.25,82.85
15:01:08,01:08.2,44.480635,-73.20676667,28.25,82.85
15:01:09,01:09.2,44.48063833,-73.20675,28.25,82.85
15:01:10,01:10.2,44.480645,-73.20673167,28.25,82.85
15:01:11,01:11.2,44.48065167,-73.20671333,28.25,82.85
15:01:12,01:12.2,44.480665,-73.20669333,28.5,83.3
15:01:13,01:13.2,44.480665,-73.206675,28.25,82.85
15:01:14,01:14.2,44.48066667,-73.20665833,28.5,83.3
15:01:15,01:15.2,44.48067167,-73.206645,28.5,83.3
15:01:16,01:16.2,44.480675,-73.20663333,28.5,83.3
15:01:17,01:17.2,44.48066333,-73.206625,28.5,83.3
15:01:18,01:18.2,44.480665,-73.20661,28.75,83.75
15:01:19,01:19.2,44.480655,-73.206595,28.75,83.75
15:01:20,01:20.2,44.48065333,-73.20657833,28.75,83.75
15:01:21,01:21.2,44.48064667,-73.20656667,28.75,83.75
15:01:22,01:22.2,44.48064167,-73.20655333,29,84.2
15:01:23,01:23.2,44.48063167,-73.20654167,29.25,84.65
15:01:24,01:24.2,44.48062833,-73.206525,29.25,84.65
15:01:25,01:25.3,44.480625,-73.20651,29.25,84.65
15:01:26,01:26.2,44.48062833,-73.20648833,29.5,85.1
15:01:27,01:27.2,44.48063167,-73.206465,29.5,85.1
15:01:28,01:28.2,44.48063,-73.20644667,29.25,84.65
15:01:29,01:29.2,44.48062833,-73.206425,29.5,85.1
15:01:30,01:30.2,44.48063333,-73.20640333,29.5,85.1
15:01:31,01:31.2,44.48063,-73.206385,29.25,84.65
15:01:32,01:32.2,44.48062167,-73.206365,29,84.2
15:01:33,01:33.2,44.480615,-73.20634833,29,84.2
15:01:34,01:34.2,44.48061,-73.20633333,29,84.2
15:01:35,01:35.2,44.48062,-73.206315,28.75,83.75
15:01:36,01:36.2,44.48062,-73.20629667,28.75,83.75
15:01:37,01:37.2,44.48061,-73.20628,27.75,81.95
15:01:38,01:38.2,44.48060833,-73.20626,28.5,83.3
15:01:39,01:39.2,44.48061,-73.20624167,28.75,83.75
